"user_id","age","gender","occupation","device_type","daily_phone_hours","social_media_hours","work_productivity_score","sleep_hours","stress_level","app_usage_count","caffeine_intake_cups","weekend_screen_time_hours"
U28695,36,Other,Student,iOS,10.3,4.1,7,4.0,4,22,5,10.7
U43605,39,Female,Student,iOS,7.8,7.8,8,4.6,4,30,3,10.8
U13318,40,Female,Freelancer,iOS,8.4,2.3,4,5.6,4,33,5,2.4
U20289,56,Male,Professional,iOS,7.2,3.4,3,6.0,5,52,4,7.5
U41096,41,Other,Professional,Android,11.6,6.0,10,7.2,8,19,1,7.3
U1689,59,Other,Student,iOS,6.8,4.3,1,7.0,4,12,3,7.2
U28605,56,Male,Student,Android,7.5,3.3,7,5.5,2,40,6,12.9
U1789,20,Female,Business Owner,iOS,3.1,0.6,9,5.4,7,10,5,3.9
U46914,19,Other,Freelancer,Android,5.2,0.6,6,7.7,1,8,4,5.3
U19175,41,Female,Student,Android,3.1,3.9,10,6.4,3,33,0,11.0
U41668,41,Male,Business Owner,Android,2.3,1.6,9,5.1,8,47,5,6.1
U10368,60,Female,Freelancer,iOS,2.1,1.2,1,8.1,10,11,0,12.2
U1785,24,Male,Student,iOS,8.6,4.2,1,5.4,3,40,3,10.5
U26255,34,Male,Freelancer,Android,7.7,3.5,9,7.1,8,55,1,8.3
U14308,50,Female,Freelancer,iOS,1.4,7.6,4,6.1,2,42,3,6.9
U27275,52,Female,Business Owner,Android,8.5,7.5,3,6.8,10,49,6,6.9
U2076,25,Female,Business Owner,Android,8.7,3.4,2,8.2,9,13,3,3.4
U45171,43,Female,Freelancer,iOS,5.3,7.2,1,6.6,4,34,1,13.7
U14014,35,Male,Freelancer,iOS,4.2,6.8,3,8.2,5,54,3,11.4
U23446,55,Male,Student,Android,2.0,5.8,7,8.2,3,28,4,11.9
U44158,56,Male,Professional,Android,6.0,3.3,1,6.8,6,28,0,5.4
U10635,23,Other,Professional,Android,2.1,5.9,1,5.4,5,10,6,6.3
U20653,51,Other,Student,iOS,1.7,6.0,8,7.9,5,42,3,3.6
U19282,30,Female,Student,iOS,9.2,3.6,3,6.0,6,16,6,2.2
U14294,44,Other,Business Owner,Android,7.4,3.9,6,4.8,4,39,4,5.3
U26998,40,Female,Student,iOS,4.6,2.9,4,6.6,2,9,4,7.6
U7925,19,Female,Student,iOS,3.0,5.9,4,7.4,4,33,2,2.5
U48320,46,Male,Business Owner,iOS,1.0,3.5,5,6.0,7,27,3,7.8
U25151,21,Female,Student,Android,4.3,0.6,9,6.3,9,54,1,2.6
U46594,28,Other,Student,Android,6.8,3.4,1,8.6,1,52,2,6.6
U850,24,Male,Professional,iOS,1.3,4.4,2,8.6,3,13,3,7.7
U18722,36,Female,Professional,Android,4.5,4.9,6,6.2,7,53,0,6.0
U24305,57,Male,Business Owner,Android,2.0,1.9,3,8.9,8,11,4,2.3
U17988,48,Male,Professional,Android,10.5,6.9,2,4.1,5,28,3,5.5
U5633,48,Other,Business Owner,iOS,2.8,7.6,6,7.1,4,17,1,11.6
U13423,36,Other,Professional,iOS,4.3,5.7,8,5.8,10,35,3,9.6
U2139,51,Male,Student,iOS,3.5,4.7,5,8.0,1,48,1,3.9
U30493,31,Female,Professional,iOS,4.6,0.8,6,8.3,2,23,0,5.4
U27647,41,Male,Freelancer,Android,1.5,7.4,9,6.2,7,36,3,6.5
U49658,25,Female,Student,iOS,8.4,3.1,5,6.8,4,20,5,9.8
U27287,58,Male,Business Owner,iOS,7.0,5.0,2,4.9,10,19,4,9.7
U2057,59,Male,Professional,iOS,2.0,5.5,5,7.4,6,15,5,5.5
U20720,49,Female,Student,Android,6.1,6.3,8,4.9,8,58,0,9.1
U38514,59,Male,Professional,iOS,10.3,5.5,10,5.7,8,36,2,7.9
U7132,47,Female,Business Owner,Android,7.9,7.3,10,7.7,6,28,2,2.6
U15796,27,Female,Student,Android,8.2,1.8,9,8.3,9,19,6,4.9
U5039,43,Female,Professional,Android,11.0,5.6,5,8.2,5,54,2,2.1
U16460,22,Male,Professional,iOS,1.1,6.9,7,5.9,8,12,6,4.6
U49236,48,Other,Business Owner,Android,2.3,2.3,5,8.0,9,29,6,4.8
U31178,37,Female,Student,Android,8.7,3.6,3,5.6,8,31,1,3.5
U49464,25,Male,Business Owner,iOS,1.8,7.6,2,5.7,4,50,3,10.6
U21281,30,Male,Business Owner,Android,1.9,6.3,2,7.1,2,56,0,2.1
U5462,28,Male,Student,iOS,6.1,8.0,7,6.1,1,8,6,10.7
U24903,38,Other,Student,Android,3.3,4.3,7,5.9,2,39,5,11.4
U12213,52,Male,Freelancer,Android,10.8,7.3,2,7.0,7,60,5,5.9
U35680,42,Female,Business Owner,iOS,5.8,6.8,1,8.3,1,59,2,11.3
U8693,38,Male,Student,iOS,9.8,4.1,2,4.5,7,16,1,2.1
U47378,44,Other,Freelancer,Android,7.6,3.1,9,6.2,9,31,1,2.2
U49568,52,Other,Professional,iOS,9.1,5.3,9,6.9,1,60,0,7.7
U47391,32,Male,Professional,iOS,8.6,2.1,7,6.5,6,59,4,12.7
U6519,32,Male,Business Owner,iOS,11.2,4.3,1,8.7,2,53,2,10.7
U10876,49,Female,Student,iOS,10.4,1.1,5,8.0,10,25,6,10.5
U1683,46,Other,Business Owner,Android,7.1,1.5,8,7.2,2,26,4,14.0
U43043,40,Female,Student,iOS,4.2,3.2,3,7.4,7,19,4,7.0
U16022,44,Other,Business Owner,Android,7.4,7.7,8,6.0,7,10,6,12.5
U47932,56,Male,Freelancer,iOS,1.3,2.1,4,8.3,5,32,3,11.8
U33259,54,Female,Freelancer,Android,4.9,6.6,6,5.0,6,46,0,10.8
U32445,56,Female,Freelancer,Android,8.3,1.4,8,8.0,10,51,3,7.0
U49860,46,Male,Student,iOS,11.2,4.2,2,7.9,5,43,5,10.1
U18002,50,Other,Freelancer,iOS,5.9,6.9,6,8.3,2,17,1,9.1
U46504,49,Female,Freelancer,Android,10.7,5.1,7,6.4,2,15,5,2.6
U15560,55,Other,Business Owner,Android,2.4,0.9,10,7.8,8,39,4,4.0
U30649,35,Male,Freelancer,Android,8.0,7.4,10,5.1,6,44,1,2.5
U2217,24,Other,Professional,Android,7.7,1.9,4,7.2,6,9,5,4.6
U20657,43,Male,Business Owner,Android,6.9,6.8,6,8.8,5,48,4,8.0
U46590,45,Female,Business Owner,Android,2.6,7.8,4,8.1,1,59,6,4.3
U18438,43,Female,Business Owner,iOS,2.3,6.9,4,6.9,6,33,3,7.7
U44155,60,Other,Business Owner,Android,8.4,2.5,3,8.3,9,24,5,7.0
U33475,49,Other,Freelancer,Android,10.1,5.9,1,8.5,3,47,3,9.3
U16120,39,Female,Student,iOS,1.7,1.8,1,7.5,10,14,4,12.2
U35273,56,Female,Business Owner,iOS,8.3,3.4,2,8.5,7,24,2,11.4
U25574,30,Male,Student,Android,3.1,2.0,10,8.1,7,18,4,7.6
U6708,53,Other,Professional,iOS,9.8,6.4,8,6.7,2,60,3,3.5
U23212,22,Female,Business Owner,iOS,2.7,0.5,1,5.1,7,10,2,5.2
U30731,38,Other,Student,iOS,6.3,1.7,3,8.0,7,42,3,4.0
U37220,37,Male,Business Owner,Android,1.3,7.4,2,7.4,3,24,6,13.1
U49328,40,Other,Student,Android,3.6,3.4,4,8.0,7,49,5,7.7
U10437,52,Male,Freelancer,iOS,2.7,2.7,4,7.5,3,40,0,11.5
U25796,43,Other,Business Owner,Android,9.0,6.4,1,6.1,10,45,4,10.7
U2851,57,Other,Professional,Android,5.9,4.4,9,7.1,4,36,0,6.5
U17158,38,Male,Business Owner,iOS,6.4,4.5,6,5.7,8,13,0,10.7
U24021,34,Female,Business Owner,Android,11.4,1.5,10,8.7,2,19,1,12.2
U36468,50,Other,Student,iOS,11.1,4.2,2,8.3,10,8,1,12.1
U31124,38,Male,Business Owner,iOS,9.6,3.5,1,5.5,3,27,0,2.9
U26001,50,Other,Business Owner,iOS,4.0,2.7,5,5.8,6,35,4,2.1
U25780,21,Other,Professional,Android,9.2,6.1,7,6.7,5,7,3,12.9
U52,53,Female,Freelancer,Android,6.8,7.2,9,7.5,10,37,2,12.3
U44664,26,Female,Freelancer,Android,4.6,6.0,9,4.5,1,46,0,12.5
U3236,43,Other,Business Owner,iOS,7.2,4.1,8,6.1,1,54,3,10.1
U3001,53,Female,Student,Android,9.0,3.1,7,4.9,5,43,1,7.6
U26543,30,Female,Student,Android,10.9,6.0,7,4.2,4,24,5,10.1
U21177,43,Other,Freelancer,iOS,8.9,6.2,6,5.6,2,35,3,11.5
U32421,28,Other,Student,iOS,7.3,1.6,3,8.3,4,23,1,6.9
U14603,25,Other,Professional,Android,2.5,1.6,10,4.5,9,17,2,5.9
U42272,56,Female,Student,iOS,9.8,4.7,6,4.3,9,51,6,13.2
U31072,36,Female,Student,Android,6.6,7.2,10,7.9,3,42,6,9.4
U35533,30,Female,Student,Android,9.4,6.8,2,4.5,3,24,0,5.0
U23047,47,Other,Student,iOS,4.3,1.7,1,5.6,4,52,1,2.5
U46441,49,Male,Business Owner,Android,1.9,1.0,4,7.6,10,27,4,5.6
U17304,42,Other,Business Owner,Android,11.6,0.6,2,5.9,7,8,1,11.5
U15410,49,Female,Professional,iOS,9.7,3.2,10,4.2,10,49,5,6.1
U24224,24,Female,Student,Android,8.9,6.3,5,7.3,1,59,4,3.3
U17845,53,Female,Business Owner,iOS,3.5,2.1,8,4.5,7,55,1,8.2
U27920,47,Female,Business Owner,iOS,11.5,7.0,5,8.8,3,15,1,5.8
U28205,21,Female,Student,Android,8.8,1.3,6,8.6,2,27,3,2.6
U17878,56,Male,Professional,Android,3.0,3.5,9,4.1,1,25,2,4.8
U19382,39,Female,Freelancer,iOS,4.0,3.6,7,5.4,5,16,4,6.6
U22807,35,Other,Business Owner,Android,11.6,2.9,1,8.1,3,49,5,4.6
U33257,35,Other,Business Owner,iOS,6.9,6.5,10,7.4,8,8,3,6.1
U43451,47,Female,Business Owner,Android,7.0,5.0,5,4.8,2,59,6,7.5
U40260,53,Male,Student,Android,3.6,7.9,4,5.1,8,8,3,5.7
U26405,55,Female,Business Owner,Android,1.8,7.9,9,5.5,8,39,3,7.1
U29989,23,Female,Student,Android,4.4,0.6,5,8.3,9,10,0,10.0
U19242,59,Other,Freelancer,Android,6.0,0.8,9,7.3,6,50,1,6.8
U30507,59,Other,Business Owner,Android,3.8,1.6,3,5.2,7,14,6,3.6
U35603,54,Male,Student,iOS,5.3,2.7,8,8.4,5,21,5,8.5
U18434,36,Female,Business Owner,Android,5.1,6.2,10,8.6,3,45,2,4.7
U25739,52,Male,Business Owner,iOS,11.1,5.6,10,4.3,4,42,5,4.2
U28090,26,Other,Freelancer,iOS,3.2,4.6,5,7.5,6,24,3,9.3
U46413,37,Male,Professional,iOS,2.9,5.0,7,5.5,4,48,6,10.9
U4263,21,Other,Professional,iOS,9.9,5.2,6,7.0,5,6,2,4.4
U1103,42,Male,Freelancer,iOS,5.6,2.1,5,4.8,8,47,6,11.3
U19940,42,Female,Business Owner,Android,6.8,7.8,7,6.7,5,41,5,7.9
U24390,49,Female,Student,Android,5.0,7.7,10,5.8,2,20,0,10.1
U35824,27,Female,Professional,iOS,6.0,1.6,8,4.9,10,10,1,13.7
U40635,19,Male,Business Owner,iOS,1.6,1.9,4,8.4,2,13,0,12.2
U6094,24,Other,Professional,iOS,4.3,4.6,7,7.2,3,30,0,7.0
U32287,29,Female,Business Owner,Android,5.9,4.7,3,4.4,5,46,5,3.7
U34667,31,Male,Student,Android,10.1,4.5,2,4.2,7,50,4,12.9
U33536,23,Other,Business Owner,iOS,4.8,2.2,1,5.2,2,40,5,4.5
U19395,43,Male,Freelancer,Android,7.0,4.0,5,5.2,1,25,1,3.5
U15004,44,Female,Student,iOS,4.2,3.0,8,7.1,6,50,5,6.2
U1901,19,Other,Student,iOS,7.7,2.6,10,4.1,5,14,0,4.3
U42897,58,Male,Business Owner,iOS,3.6,4.0,2,6.5,8,23,6,11.4
U36678,48,Other,Freelancer,Android,2.1,4.9,4,5.7,9,15,3,10.5
U18926,32,Other,Professional,Android,11.6,5.5,10,5.6,2,28,1,11.1
U15964,52,Male,Student,Android,5.0,5.2,3,7.7,1,35,0,8.7
U1743,56,Other,Student,Android,9.5,1.7,10,8.9,2,32,0,2.2
U5214,28,Other,Business Owner,iOS,4.8,1.8,1,8.6,7,17,2,10.3
U48857,60,Male,Professional,Android,8.8,7.3,9,4.9,7,21,2,12.5
U12379,49,Female,Student,iOS,4.2,3.9,9,8.3,2,26,2,8.9
U26067,49,Other,Freelancer,Android,6.3,6.1,2,8.6,4,8,5,2.8
U38167,40,Male,Freelancer,iOS,2.4,6.6,2,6.0,4,58,5,10.9
U15406,52,Female,Business Owner,Android,8.0,6.6,7,7.5,10,29,6,2.1
U2389,34,Other,Professional,iOS,11.1,6.1,6,5.1,10,25,4,7.9
U6199,31,Male,Student,Android,7.9,0.8,1,4.5,6,30,1,5.2
U16461,29,Male,Student,iOS,11.7,1.2,7,8.6,1,41,6,10.8
U38128,51,Female,Student,Android,2.4,6.3,3,6.6,8,23,0,2.5
U27306,52,Male,Freelancer,iOS,10.4,0.6,6,8.3,5,20,1,5.4
U29853,37,Male,Student,iOS,6.6,4.1,7,5.0,4,18,5,4.6
U35605,30,Other,Freelancer,iOS,8.1,4.4,7,7.5,3,5,5,3.7
U18794,24,Female,Business Owner,iOS,2.7,2.8,10,8.6,5,52,2,7.9
U38751,41,Female,Student,iOS,2.4,2.5,4,7.7,9,8,4,12.3
U3992,24,Female,Professional,Android,9.1,5.3,5,7.8,7,20,0,8.1
U7634,46,Female,Business Owner,Android,4.3,1.3,7,7.6,2,13,5,12.9
U47969,19,Other,Freelancer,Android,9.0,3.7,4,5.3,3,16,5,4.3
U10148,46,Female,Professional,iOS,9.4,2.5,8,7.9,1,5,1,5.3
U44205,21,Female,Student,iOS,6.2,4.9,6,5.2,7,41,4,10.3
U2819,49,Male,Business Owner,iOS,5.0,1.0,2,7.5,9,27,2,13.8
U47866,56,Male,Professional,Android,2.1,1.6,4,7.0,2,48,4,4.9
U45867,37,Female,Professional,Android,3.2,3.6,5,6.2,7,30,0,10.2
U14337,25,Male,Business Owner,Android,2.6,3.5,5,4.6,8,52,2,10.0
U30517,38,Other,Freelancer,Android,9.2,7.0,7,5.2,8,42,4,10.4
U17395,41,Female,Business Owner,iOS,2.1,7.4,9,6.9,1,44,1,13.5
U34987,32,Other,Professional,Android,9.1,3.6,7,5.0,7,49,6,4.6
U12861,43,Female,Professional,Android,2.8,3.6,8,5.7,6,5,3,4.4
U49599,47,Male,Business Owner,Android,7.1,5.9,6,8.9,6,45,0,12.7
U19563,38,Male,Professional,Android,2.3,1.4,7,7.4,7,34,6,13.1
U32548,25,Female,Business Owner,iOS,5.3,0.7,7,7.7,6,32,1,9.9
U22202,58,Female,Business Owner,Android,9.5,6.9,9,8.6,8,21,1,2.3
U1784,36,Other,Professional,iOS,2.8,1.8,5,8.0,8,31,5,9.6
U1581,38,Male,Freelancer,Android,8.6,6.1,7,7.6,9,52,5,5.3
U17415,20,Male,Student,Android,1.1,4.1,2,8.1,8,5,2,8.4
U29676,60,Other,Professional,iOS,2.1,2.6,10,6.9,3,26,2,6.5
U13004,31,Male,Professional,iOS,7.8,5.0,10,6.2,9,46,0,11.3
U19854,50,Male,Professional,Android,6.3,2.8,1,7.0,9,23,6,3.8
U6714,35,Male,Student,Android,8.9,1.7,6,5.7,2,54,2,4.7
U11435,60,Other,Professional,Android,2.2,6.1,8,6.2,3,44,0,2.7
U17527,56,Female,Professional,iOS,8.3,7.6,2,8.8,7,18,5,9.8
U34611,47,Male,Student,iOS,8.2,5.7,4,6.6,2,59,4,4.0
U47335,58,Male,Professional,Android,11.5,7.8,3,6.7,8,43,4,8.8
U43740,49,Female,Professional,iOS,10.0,3.1,9,6.7,10,52,0,8.1
U35738,21,Male,Professional,iOS,11.4,2.7,4,5.8,9,21,6,8.2
U28717,58,Male,Professional,iOS,5.9,1.5,5,5.5,6,10,3,14.0
U23032,32,Female,Freelancer,iOS,2.0,7.9,7,6.5,5,59,6,4.2
U15276,54,Female,Freelancer,Android,11.9,6.7,3,8.5,8,35,3,5.6
U25369,49,Female,Professional,Android,2.5,2.8,1,6.5,6,41,4,4.7
U47962,57,Other,Business Owner,iOS,7.9,3.9,3,5.6,8,60,1,12.4
U2379,51,Male,Business Owner,Android,11.8,4.5,5,4.4,2,7,6,8.2
U44734,29,Other,Business Owner,iOS,11.9,2.7,6,5.4,1,24,5,6.1
U4739,32,Female,Professional,iOS,5.3,4.5,4,9.0,7,5,6,2.0
U2353,42,Other,Professional,iOS,2.7,3.5,5,6.3,1,37,4,10.7
U26309,43,Other,Student,iOS,6.4,7.5,6,7.0,9,42,1,9.3
U10126,45,Male,Business Owner,iOS,2.6,4.4,1,8.8,2,9,3,5.3
U14424,39,Male,Professional,Android,8.4,6.0,10,7.5,7,49,3,10.0
U43607,42,Female,Business Owner,iOS,2.9,1.6,8,8.1,4,6,4,13.9
U35621,31,Female,Student,Android,10.4,2.8,4,5.7,5,37,3,6.0
U26427,23,Male,Freelancer,Android,5.6,5.8,1,7.0,8,14,3,7.9
U11029,22,Male,Professional,iOS,7.9,0.7,1,5.3,5,16,4,8.6
U44355,49,Other,Professional,Android,11.3,3.1,2,4.9,5,41,5,10.9
U28390,37,Other,Freelancer,iOS,2.1,6.2,5,6.8,10,44,5,10.3
U6136,42,Male,Student,iOS,3.5,6.0,9,6.5,10,35,5,6.7
U40301,27,Female,Professional,Android,6.4,7.5,8,5.4,9,45,4,6.4
U11925,52,Male,Business Owner,Android,2.7,4.4,3,8.4,9,13,2,12.9
U40601,42,Female,Freelancer,Android,7.0,5.2,7,4.1,4,33,3,2.3
U46739,44,Male,Freelancer,iOS,5.4,5.0,6,5.1,8,35,1,11.9
U49864,20,Female,Professional,Android,2.3,1.0,6,8.7,2,42,3,7.3
U16325,26,Male,Student,iOS,6.8,5.7,7,6.0,2,19,2,9.3
U43196,37,Female,Professional,Android,9.1,3.6,4,7.6,6,22,5,3.0
U20152,24,Male,Student,Android,1.5,6.2,1,4.1,4,44,1,12.8
U33151,45,Other,Student,iOS,3.3,5.9,2,6.5,9,50,5,12.3
U11232,30,Male,Student,iOS,7.0,6.4,2,5.0,4,21,2,7.6
U46924,54,Male,Business Owner,Android,3.2,5.1,2,4.1,10,5,5,9.5
U32120,25,Other,Professional,iOS,4.8,4.3,7,6.7,10,7,0,6.5
U20508,46,Other,Student,iOS,10.1,2.8,4,7.6,10,58,0,3.2
U19346,27,Male,Business Owner,iOS,8.8,7.9,1,7.1,6,51,2,11.8
U46211,51,Other,Professional,iOS,11.2,6.6,10,8.6,6,56,3,13.5
U1355,33,Other,Student,Android,10.6,2.8,5,4.8,2,30,0,12.7
U7493,19,Female,Student,iOS,7.3,1.9,8,5.0,10,29,5,2.1
U13540,59,Female,Professional,iOS,3.8,7.2,6,5.6,5,36,0,3.2
U10175,25,Female,Business Owner,Android,9.9,7.5,9,7.3,5,15,3,10.7
U41912,45,Other,Freelancer,iOS,5.0,1.9,8,4.1,7,58,4,9.6
U24369,20,Female,Student,Android,6.4,4.1,9,9.0,7,58,0,5.6
U1165,40,Other,Business Owner,iOS,8.7,7.4,7,5.5,1,50,5,7.9
U25211,52,Female,Student,Android,7.8,7.6,2,7.3,10,57,6,6.5
U49123,39,Other,Business Owner,Android,9.6,4.9,7,5.6,7,7,3,11.5
U15521,59,Other,Business Owner,iOS,6.2,5.8,2,4.4,5,50,4,6.4
U18816,59,Other,Business Owner,iOS,2.8,5.0,5,4.5,5,57,4,11.5
U1464,23,Other,Business Owner,iOS,9.0,2.0,4,7.7,4,23,6,6.2
U21197,42,Male,Business Owner,Android,5.2,0.7,7,8.4,9,52,4,10.2
U45196,56,Female,Business Owner,iOS,11.6,4.3,3,8.6,6,57,4,2.1
U47716,20,Male,Freelancer,iOS,5.3,3.8,2,7.2,7,44,1,3.9
U33615,41,Other,Freelancer,Android,1.0,1.0,3,5.2,2,13,0,2.3
U46575,42,Other,Freelancer,iOS,8.9,1.3,1,7.1,5,55,6,9.5
U25430,30,Male,Student,Android,6.4,4.4,6,5.7,7,45,0,8.8
U43082,60,Other,Professional,iOS,9.7,4.8,9,8.0,5,59,4,2.5
U49935,56,Female,Freelancer,iOS,7.9,0.8,6,8.2,3,22,6,2.6
U32897,22,Other,Student,Android,7.2,3.2,8,6.9,8,7,5,7.3
U3208,30,Other,Student,Android,3.2,5.2,1,7.1,8,42,3,8.4
U31925,26,Female,Freelancer,iOS,11.6,4.3,6,5.3,7,22,4,13.6
U2372,26,Female,Professional,iOS,11.9,3.1,1,8.9,5,42,3,2.9
U25305,36,Other,Freelancer,iOS,1.5,4.5,5,7.2,5,25,5,7.1
U9932,48,Male,Student,Android,8.8,5.1,4,5.5,7,22,5,5.2
U4511,55,Male,Professional,Android,10.7,2.0,6,4.1,8,52,3,5.2
U17850,24,Male,Professional,Android,8.3,0.6,8,9.0,5,15,3,4.0
U32730,25,Male,Business Owner,Android,9.4,7.6,3,4.7,1,15,0,3.7
U10183,39,Female,Professional,iOS,3.0,3.9,10,8.1,6,28,4,7.7
U31970,40,Male,Professional,Android,1.8,7.7,9,5.8,1,47,2,2.8
U22440,52,Female,Freelancer,Android,1.7,2.1,5,7.3,6,30,3,13.9
U47077,34,Female,Professional,Android,7.3,3.7,10,7.1,3,32,0,8.1
U5911,27,Other,Business Owner,iOS,5.4,6.9,1,5.1,2,40,2,8.5
U1020,50,Other,Professional,Android,8.8,3.1,10,5.7,3,54,3,13.8
U31705,47,Female,Professional,iOS,10.9,0.8,9,4.7,1,12,0,3.7
U1474,39,Other,Business Owner,iOS,1.5,7.1,9,5.4,10,53,0,8.3
U22445,28,Female,Student,Android,6.6,2.0,5,8.6,9,49,0,4.7
U2750,35,Female,Freelancer,iOS,1.9,5.2,1,7.3,10,27,0,7.9
U49297,49,Other,Freelancer,Android,9.4,6.9,7,6.4,9,33,2,6.2
U49622,41,Male,Freelancer,iOS,4.8,5.1,4,7.3,7,9,3,10.7
U39713,56,Other,Freelancer,Android,2.2,2.4,7,5.5,3,34,2,6.3
U5542,53,Other,Freelancer,iOS,7.1,5.5,4,6.5,6,24,0,10.0
U22071,53,Other,Business Owner,Android,8.4,5.9,7,8.6,6,56,5,3.3
U46976,18,Female,Freelancer,iOS,10.5,2.7,4,6.2,1,13,5,13.2
U44343,23,Female,Freelancer,iOS,2.4,1.9,2,7.5,4,24,3,2.2
U15951,53,Other,Student,iOS,4.0,2.9,2,6.0,10,19,0,13.9
U49228,33,Male,Student,Android,4.4,2.8,8,5.0,6,37,4,6.9
U26926,41,Other,Freelancer,Android,9.5,3.6,1,4.3,9,26,0,5.5
U17194,26,Male,Student,Android,3.3,6.3,2,8.1,4,6,3,6.2
U33203,56,Other,Freelancer,Android,2.2,2.5,10,6.3,9,46,3,3.9
U11790,42,Female,Student,iOS,5.2,6.9,8,8.1,1,24,5,13.4
U46533,33,Female,Freelancer,Android,2.7,4.7,6,7.3,1,13,3,8.4
U17335,49,Female,Business Owner,Android,6.8,4.5,10,6.9,3,13,6,3.7
U33333,36,Other,Student,Android,6.1,7.8,1,8.6,9,51,4,2.6
U14482,45,Male,Business Owner,iOS,11.6,7.3,6,6.7,7,7,5,7.8
U4214,57,Male,Professional,Android,6.1,8.0,4,7.6,2,35,6,13.0
U6205,53,Male,Professional,Android,10.5,3.2,4,7.5,8,11,3,7.5
U19464,48,Female,Freelancer,Android,6.1,1.0,7,5.1,1,18,5,3.6
U4149,50,Female,Business Owner,Android,2.8,0.6,8,4.8,2,54,5,8.7
U32965,22,Female,Business Owner,iOS,10.8,4.5,1,5.2,7,42,6,13.4
U33745,50,Other,Student,Android,5.4,2.7,1,4.3,9,38,4,5.3
U2083,38,Other,Professional,iOS,1.1,5.9,8,6.5,5,46,4,2.9
U26121,19,Other,Freelancer,iOS,5.1,4.5,8,7.6,9,21,4,7.2
U17185,43,Other,Business Owner,Android,11.5,4.0,3,4.2,7,21,3,11.4
U23905,43,Female,Professional,iOS,4.0,2.7,7,5.0,1,15,2,11.4
U48131,48,Male,Business Owner,iOS,3.1,6.5,4,5.7,9,42,1,11.1
U34469,33,Female,Freelancer,iOS,7.1,3.4,8,8.4,2,30,2,4.6
U31885,53,Male,Professional,iOS,4.5,7.0,7,6.7,8,59,5,3.6
U33569,43,Other,Student,iOS,8.6,4.6,4,8.0,10,51,4,6.1
U18031,26,Other,Freelancer,Android,9.4,6.7,6,6.4,4,49,4,2.5
U4825,53,Male,Student,iOS,2.0,7.2,9,5.6,10,39,2,5.2
U3422,47,Female,Freelancer,iOS,5.8,4.2,6,5.9,4,57,0,3.6
U18574,27,Male,Business Owner,Android,5.2,0.9,4,6.1,6,19,0,3.3
U35290,56,Male,Business Owner,iOS,1.1,6.0,6,6.0,2,41,0,3.4
U24915,20,Other,Professional,iOS,2.7,4.3,2,4.9,9,27,5,5.4
U31878,55,Other,Business Owner,iOS,5.7,1.1,6,6.5,6,20,5,6.2
U20978,50,Male,Student,iOS,10.6,1.7,2,6.9,10,10,2,12.4
U17705,59,Male,Student,iOS,7.5,1.5,3,6.1,3,44,0,13.8
U15676,42,Other,Professional,iOS,5.3,4.7,3,8.6,8,34,2,3.2
U43715,50,Female,Professional,iOS,9.2,3.7,10,7.2,3,15,5,8.4
U28912,49,Other,Freelancer,iOS,2.9,6.0,3,5.6,10,40,5,5.7
U2368,50,Female,Freelancer,iOS,9.1,6.5,8,6.2,7,22,5,8.5
U17944,60,Female,Business Owner,Android,5.2,0.8,10,4.9,5,13,2,3.6
U45957,20,Female,Freelancer,Android,1.1,7.7,9,8.2,10,59,2,13.5
U27624,21,Female,Freelancer,iOS,1.5,3.8,8,4.2,8,32,4,9.7
U41218,20,Female,Professional,Android,9.3,4.8,2,8.4,9,7,0,3.7
U34974,51,Other,Business Owner,Android,5.1,1.7,1,8.9,3,56,3,7.5
U45831,47,Female,Student,Android,8.1,6.3,10,7.5,6,51,3,5.7
U38312,37,Male,Freelancer,Android,5.6,5.6,10,5.4,8,48,0,3.8
U9557,48,Male,Business Owner,Android,3.9,7.8,9,7.7,2,57,2,5.0
U12528,42,Other,Freelancer,iOS,8.3,6.8,8,6.2,4,38,1,10.2
U18230,28,Male,Student,iOS,3.2,2.3,6,5.5,8,13,3,4.3
U18295,38,Female,Professional,Android,11.7,7.1,3,4.1,2,29,4,11.8
U33031,35,Other,Professional,Android,4.7,7.0,6,4.5,1,42,3,10.4
U20726,37,Female,Professional,Android,2.2,1.5,3,6.3,10,44,1,6.9
U11458,25,Female,Business Owner,Android,10.4,7.1,2,6.8,3,53,4,10.1
U8261,36,Other,Student,Android,10.9,3.4,3,6.1,6,30,4,12.4
U15630,20,Male,Student,Android,3.6,4.6,6,5.9,1,48,6,9.1
U6772,34,Other,Student,Android,9.2,3.0,10,4.8,9,27,6,12.0
U20491,27,Female,Student,iOS,11.8,6.0,2,8.2,9,18,0,2.2
U7416,52,Male,Professional,Android,1.6,4.7,3,8.8,9,50,1,10.0
U29716,40,Female,Business Owner,iOS,8.0,6.9,8,7.4,2,6,1,7.1
U22246,27,Female,Professional,Android,3.9,4.0,1,5.5,4,35,6,4.6
U22911,54,Female,Student,Android,3.0,5.6,2,7.0,10,29,0,5.8
U45960,22,Other,Student,iOS,5.5,5.0,5,4.5,4,8,4,5.8
U4301,32,Male,Student,Android,2.2,2.8,8,8.7,1,53,1,4.6
U10258,31,Other,Freelancer,iOS,3.2,7.4,9,4.6,9,18,5,8.4
U17255,37,Other,Business Owner,iOS,2.1,1.8,10,5.2,3,29,0,9.2
U8410,19,Male,Professional,iOS,2.0,3.8,2,6.7,8,26,1,3.1
